file,type,freq,detune,level
0996.wav,0,100.0,100.0,67.0
0997.wav,0,100.0,100.0,78.0
0998.wav,0,100.0,100.0,89.0
0999.wav,0,100.0,100.0,100.0
1000.wav,1,30.0,0.0,1.0
1001.wav,1,30.0,0.0,12.0
1002.wav,1,30.0,0.0,23.0
1003.wav,1,30.0,0.0,34.0
1004.wav,1,30.0,0.0,45.0
1005.wav,1,30.0,0.0,56.0
1006.wav,1,30.0,0.0,67.0
1007.wav,1,30.0,0.0,78.0
1008.wav,1,30.0,0.0,89.0
1009.wav,1,30.0,0.0,100.0
1010.wav,1,30.0,11.11111111111111,1.0
1011.wav,1,30.0,11.11111111111111,12.0
1012.wav,1,30.0,11.11111111111111,23.0
1013.wav,1,30.0,11.11111111111111,34.0
1014.wav,1,30.0,11.11111111111111,45.0
1015.wav,1,30.0,11.11111111111111,56.0
1016.wav,1,30.0,11.11111111111111,67.0
1017.wav,1,30.0,11.11111111111111,78.0
1018.wav,1,30.0,11.11111111111111,89.0
1019.wav,1,30.0,11.11111111111111,100.0
1020.wav,1,30.0,22.22222222222222,1.0
1021.wav,1,30.0,22.22222222222222,12.0
1022.wav,1,30.0,22.22222222222222,23.0
1023.wav,1,30.0,22.22222222222222,34.0
1024.wav,1,30.0,22.22222222222222,45.0
1025.wav,1,30.0,22.22222222222222,56.0
1026.wav,1,30.0,22.22222222222222,67.0
1027.wav,1,30.0,22.22222222222222,78.0
1028.wav,1,30.0,22.22222222222222,89.0
1029.wav,1,30.0,22.22222222222222,100.0
1030.wav,1,30.0,33.33333333333333,1.0
1031.wav,1,30.0,33.33333333333333,12.0
1032.wav,1,30.0,33.33333333333333,23.0
1033.wav,1,30.0,33.33333333333333,34.0
1034.wav,1,30.0,33.33333333333333,45.0
1035.wav,1,30.0,33.33333333333333,56.0
1036.wav,1,30.0,33.33333333333333,67.0
1037.wav,1,30.0,33.33333333333333,78.0
1038.wav,1,30.0,33.33333333333333,89.0
1039.wav,1,30.0,33.33333333333333,100.0
1040.wav,1,30.0,44.44444444444444,1.0
1041.wav,1,30.0,44.44444444444444,12.0
1042.wav,1,30.0,44.44444444444444,23.0
1043.wav,1,30.0,44.44444444444444,34.0
1044.wav,1,30.0,44.44444444444444,45.0
1045.wav,1,30.0,44.44444444444444,56.0
1046.wav,1,30.0,44.44444444444444,67.0
1047.wav,1,30.0,44.44444444444444,78.0
1048.wav,1,30.0,44.44444444444444,89.0
1049.wav,1,30.0,44.44444444444444,100.0
1050.wav,1,30.0,55.55555555555556,1.0
1051.wav,1,30.0,55.55555555555556,12.0
1052.wav,1,30.0,55.55555555555556,23.0
1053.wav,1,30.0,55.55555555555556,34.0
1054.wav,1,30.0,55.55555555555556,45.0
1055.wav,1,30.0,55.55555555555556,56.0
1056.wav,1,30.0,55.55555555555556,67.0
1057.wav,1,30.0,55.55555555555556,78.0
1058.wav,1,30.0,55.55555555555556,89.0
1059.wav,1,30.0,55.55555555555556,100.0
1060.wav,1,30.0,66.66666666666666,1.0
1061.wav,1,30.0,66.66666666666666,12.0
1062.wav,1,30.0,66.66666666666666,23.0
1063.wav,1,30.0,66.66666666666666,34.0
1064.wav,1,30.0,66.66666666666666,45.0
1065.wav,1,30.0,66.66666666666666,56.0
1066.wav,1,30.0,66.66666666666666,67.0
1067.wav,1,30.0,66.66666666666666,78.0
1068.wav,1,30.0,66.66666666666666,89.0
1069.wav,1,30.0,66.66666666666666,100.0
1070.wav,1,30.0,77.77777777777777,1.0
1071.wav,1,30.0,77.77777777777777,12.0
1072.wav,1,30.0,77.77777777777777,23.0
1073.wav,1,30.0,77.77777777777777,34.0
1074.wav,1,30.0,77.77777777777777,45.0
1075.wav,1,30.0,77.77777777777777,56.0
1076.wav,1,30.0,77.77777777777777,67.0
1077.wav,1,30.0,77.77777777777777,78.0
1078.wav,1,30.0,77.77777777777777,89.0
1079.wav,1,30.0,77.77777777777777,100.0
1080.wav,1,30.0,88.88888888888889,1.0
1081.wav,1,30.0,88.88888888888889,12.0
1082.wav,1,30.0,88.88888888888889,23.0
1083.wav,1,30.0,88.88888888888889,34.0
1084.wav,1,30.0,88.88888888888889,45.0
1085.wav,1,30.0,88.88888888888889,56.0
1086.wav,1,30.0,88.88888888888889,67.0
1087.wav,1,30.0,88.88888888888889,78.0
1088.wav,1,30.0,88.88888888888889,89.0
1089.wav,1,30.0,88.88888888888889,100.0
1090.wav,1,30.0,100.0,1.0
1091.wav,1,30.0,100.0,12.0
1092.wav,1,30.0,100.0,23.0
1093.wav,1,30.0,100.0,34.0
1094.wav,1,30.0,100.0,45.0
1095.wav,1,30.0,100.0,56.0
1096.wav,1,30.0,100.0,67.0
1097.wav,1,30.0,100.0,78.0
1098.wav,1,30.0,100.0,89.0
1099.wav,1,30.0,100.0,100.0
1100.wav,1,37.77777777777778,0.0,1.0
1101.wav,1,37.77777777777778,0.0,12.0
1102.wav,1,37.77777777777778,0.0,23.0
1103.wav,1,37.77777777777778,0.0,34.0
1104.wav,1,37.77777777777778,0.0,45.0
1105.wav,1,37.77777777777778,0.0,56.0
1106.wav,1,37.77777777777778,0.0,67.0
1107.wav,1,37.77777777777778,0.0,78.0
1108.wav,1,37.77777777777778,0.0,89.0
1109.wav,1,37.77777777777778,0.0,100.0
1110.wav,1,37.77777777777778,11.11111111111111,1.0
1111.wav,1,37.77777777777778,11.11111111111111,12.0
1112.wav,1,37.77777777777778,11.11111111111111,23.0
1113.wav,1,37.77777777777778,11.11111111111111,34.0
1114.wav,1,37.77777777777778,11.11111111111111,45.0
1115.wav,1,37.77777777777778,11.11111111111111,56.0
1116.wav,1,37.77777777777778,11.11111111111111,67.0
1117.wav,1,37.77777777777778,11.11111111111111,78.0
1118.wav,1,37.77777777777778,11.11111111111111,89.0
1119.wav,1,37.77777777777778,11.11111111111111,100.0
1120.wav,1,37.77777777777778,22.22222222222222,1.0
1121.wav,1,37.77777777777778,22.22222222222222,12.0
1122.wav,1,37.77777777777778,22.22222222222222,23.0
1123.wav,1,37.77777777777778,22.22222222222222,34.0
1124.wav,1,37.77777777777778,22.22222222222222,45.0
1125.wav,1,37.77777777777778,22.22222222222222,56.0
1126.wav,1,37.77777777777778,22.22222222222222,67.0
1127.wav,1,37.77777777777778,22.22222222222222,78.0
1128.wav,1,37.77777777777778,22.22222222222222,89.0
1129.wav,1,37.77777777777778,22.22222222222222,100.0
1130.wav,1,37.77777777777778,33.33333333333333,1.0
1131.wav,1,37.77777777777778,33.33333333333333,12.0
1132.wav,1,37.77777777777778,33.33333333333333,23.0
1133.wav,1,37.77777777777778,33.33333333333333,34.0
1134.wav,1,37.77777777777778,33.33333333333333,45.0
1135.wav,1,37.77777777777778,33.33333333333333,56.0
1136.wav,1,37.77777777777778,33.33333333333333,67.0
1137.wav,1,37.77777777777778,33.33333333333333,78.0
1138.wav,1,37.77777777777778,33.33333333333333,89.0
1139.wav,1,37.77777777777778,33.33333333333333,100.0
1140.wav,1,37.77777777777778,44.44444444444444,1.0
1141.wav,1,37.77777777777778,44.44444444444444,12.0
1142.wav,1,37.77777777777778,44.44444444444444,23.0
1143.wav,1,37.77777777777778,44.44444444444444,34.0
1144.wav,1,37.77777777777778,44.44444444444444,45.0
1145.wav,1,37.77777777777778,44.44444444444444,56.0
1146.wav,1,37.77777777777778,44.44444444444444,67.0
1147.wav,1,37.77777777777778,44.44444444444444,78.0
1148.wav,1,37.77777777777778,44.44444444444444,89.0
1149.wav,1,37.77777777777778,44.44444444444444,100.0
1150.wav,1,37.77777777777778,55.55555555555556,1.0
1151.wav,1,37.77777777777778,55.55555555555556,12.0
1152.wav,1,37.77777777777778,55.55555555555556,23.0
1153.wav,1,37.77777777777778,55.55555555555556,34.0
1154.wav,1,37.77777777777778,55.55555555555556,45.0
1155.wav,1,37.77777777777778,55.55555555555556,56.0
1156.wav,1,37.77777777777778,55.55555555555556,67.0
1157.wav,1,37.77777777777778,55.55555555555556,78.0
1158.wav,1,37.77777777777778,55.55555555555556,89.0
1159.wav,1,37.77777777777778,55.55555555555556,100.0
1160.wav,1,37.77777777777778,66.66666666666666,1.0
1161.wav,1,37.77777777777778,66.66666666666666,12.0
1162.wav,1,37.77777777777778,66.66666666666666,23.0
1163.wav,1,37.77777777777778,66.66666666666666,34.0
1164.wav,1,37.77777777777778,66.66666666666666,45.0
1165.wav,1,37.77777777777778,66.66666666666666,56.0
1166.wav,1,37.77777777777778,66.66666666666666,67.0
1167.wav,1,37.77777777777778,66.66666666666666,78.0
1168.wav,1,37.77777777777778,66.66666666666666,89.0
1169.wav,1,37.77777777777778,66.66666666666666,100.0
1170.wav,1,37.77777777777778,77.77777777777777,1.0
1171.wav,1,37.77777777777778,77.77777777777777,12.0
1172.wav,1,37.77777777777778,77.77777777777777,23.0
1173.wav,1,37.77777777777778,77.77777777777777,34.0
1174.wav,1,37.77777777777778,77.77777777777777,45.0
1175.wav,1,37.77777777777778,77.77777777777777,56.0
1176.wav,1,37.77777777777778,77.77777777777777,67.0
1177.wav,1,37.77777777777778,77.77777777777777,78.0
1178.wav,1,37.77777777777778,77.77777777777777,89.0
1179.wav,1,37.77777777777778,77.77777777777777,100.0
1180.wav,1,37.77777777777778,88.88888888888889,1.0
1181.wav,1,37.77777777777778,88.88888888888889,12.0
1182.wav,1,37.77777777777778,88.88888888888889,23.0
1183.wav,1,37.77777777777778,88.88888888888889,34.0
1184.wav,1,37.77777777777778,88.88888888888889,45.0
1185.wav,1,37.77777777777778,88.88888888888889,56.0
1186.wav,1,37.77777777777778,88.88888888888889,67.0
1187.wav,1,37.77777777777778,88.88888888888889,78.0
1188.wav,1,37.77777777777778,88.88888888888889,89.0
1189.wav,1,37.77777777777778,88.88888888888889,100.0
1190.wav,1,37.77777777777778,100.0,1.0
1191.wav,1,37.77777777777778,100.0,12.0
1192.wav,1,37.77777777777778,100.0,23.0
1193.wav,1,37.77777777777778,100.0,34.0
1194.wav,1,37.77777777777778,100.0,45.0
1195.wav,1,37.77777777777778,100.0,56.0
1196.wav,1,37.77777777777778,100.0,67.0
1197.wav,1,37.77777777777778,100.0,78.0
1198.wav,1,37.77777777777778,100.0,89.0
1199.wav,1,37.77777777777778,100.0,100.0
1200.wav,1,45.55555555555556,0.0,1.0
1201.wav,1,45.55555555555556,0.0,12.0
1202.wav,1,45.55555555555556,0.0,23.0
1203.wav,1,45.55555555555556,0.0,34.0
1204.wav,1,45.55555555555556,0.0,45.0
1205.wav,1,45.55555555555556,0.0,56.0
1206.wav,1,45.55555555555556,0.0,67.0
1207.wav,1,45.55555555555556,0.0,78.0
1208.wav,1,45.55555555555556,0.0,89.0
1209.wav,1,45.55555555555556,0.0,100.0
1210.wav,1,45.55555555555556,11.11111111111111,1.0
1211.wav,1,45.55555555555556,11.11111111111111,12.0
1212.wav,1,45.55555555555556,11.11111111111111,23.0
1213.wav,1,45.55555555555556,11.11111111111111,34.0
1214.wav,1,45.55555555555556,11.11111111111111,45.0
1215.wav,1,45.55555555555556,11.11111111111111,56.0
1216.wav,1,45.55555555555556,11.11111111111111,67.0
1217.wav,1,45.55555555555556,11.11111111111111,78.0
1218.wav,1,45.55555555555556,11.11111111111111,89.0
1219.wav,1,45.55555555555556,11.11111111111111,100.0
1220.wav,1,45.55555555555556,22.22222222222222,1.0
1221.wav,1,45.55555555555556,22.22222222222222,12.0
1222.wav,1,45.55555555555556,22.22222222222222,23.0
1223.wav,1,45.55555555555556,22.22222222222222,34.0
1224.wav,1,45.55555555555556,22.22222222222222,45.0
1225.wav,1,45.55555555555556,22.22222222222222,56.0
1226.wav,1,45.55555555555556,22.22222222222222,67.0
1227.wav,1,45.55555555555556,22.22222222222222,78.0
1228.wav,1,45.55555555555556,22.22222222222222,89.0
1229.wav,1,45.55555555555556,22.22222222222222,100.0
1230.wav,1,45.55555555555556,33.33333333333333,1.0
1231.wav,1,45.55555555555556,33.33333333333333,12.0
1232.wav,1,45.55555555555556,33.33333333333333,23.0
1233.wav,1,45.55555555555556,33.33333333333333,34.0
1234.wav,1,45.55555555555556,33.33333333333333,45.0
1235.wav,1,45.55555555555556,33.33333333333333,56.0
1236.wav,1,45.55555555555556,33.33333333333333,67.0
1237.wav,1,45.55555555555556,33.33333333333333,78.0
1238.wav,1,45.55555555555556,33.33333333333333,89.0
1239.wav,1,45.55555555555556,33.33333333333333,100.0
1240.wav,1,45.55555555555556,44.44444444444444,1.0
1241.wav,1,45.55555555555556,44.44444444444444,12.0
1242.wav,1,45.55555555555556,44.44444444444444,23.0
1243.wav,1,45.55555555555556,44.44444444444444,34.0
1244.wav,1,45.55555555555556,44.44444444444444,45.0
1245.wav,1,45.55555555555556,44.44444444444444,56.0
1246.wav,1,45.55555555555556,44.44444444444444,67.0
1247.wav,1,45.55555555555556,44.44444444444444,78.0
1248.wav,1,45.55555555555556,44.44444444444444,89.0
1249.wav,1,45.55555555555556,44.44444444444444,100.0
1250.wav,1,45.55555555555556,55.55555555555556,1.0
1251.wav,1,45.55555555555556,55.55555555555556,12.0
1252.wav,1,45.55555555555556,55.55555555555556,23.0
1253.wav,1,45.55555555555556,55.55555555555556,34.0
1254.wav,1,45.55555555555556,55.55555555555556,45.0
1255.wav,1,45.55555555555556,55.55555555555556,56.0
1256.wav,1,45.55555555555556,55.55555555555556,67.0
1257.wav,1,45.55555555555556,55.55555555555556,78.0
1258.wav,1,45.55555555555556,55.55555555555556,89.0
1259.wav,1,45.55555555555556,55.55555555555556,100.0
1260.wav,1,45.55555555555556,66.66666666666666,1.0
1261.wav,1,45.55555555555556,66.66666666666666,12.0
1262.wav,1,45.55555555555556,66.66666666666666,23.0
1263.wav,1,45.55555555555556,66.66666666666666,34.0
1264.wav,1,45.55555555555556,66.66666666666666,45.0
1265.wav,1,45.55555555555556,66.66666666666666,56.0
1266.wav,1,45.55555555555556,66.66666666666666,67.0
1267.wav,1,45.55555555555556,66.66666666666666,78.0
1268.wav,1,45.55555555555556,66.66666666666666,89.0
1269.wav,1,45.55555555555556,66.66666666666666,100.0
1270.wav,1,45.55555555555556,77.77777777777777,1.0
1271.wav,1,45.55555555555556,77.77777777777777,12.0
1272.wav,1,45.55555555555556,77.77777777777777,23.0
1273.wav,1,45.55555555555556,77.77777777777777,34.0
1274.wav,1,45.55555555555556,77.77777777777777,45.0
1275.wav,1,45.55555555555556,77.77777777777777,56.0
1276.wav,1,45.55555555555556,77.77777777777777,67.0
1277.wav,1,45.55555555555556,77.77777777777777,78.0
1278.wav,1,45.55555555555556,77.77777777777777,89.0
1279.wav,1,45.55555555555556,77.77777777777777,100.0
1280.wav,1,45.55555555555556,88.88888888888889,1.0
1281.wav,1,45.55555555555556,88.88888888888889,12.0
1282.wav,1,45.55555555555556,88.88888888888889,23.0
1283.wav,1,45.55555555555556,88.88888888888889,34.0
1284.wav,1,45.55555555555556,88.88888888888889,45.0
1285.wav,1,45.55555555555556,88.88888888888889,56.0
1286.wav,1,45.55555555555556,88.88888888888889,67.0
1287.wav,1,45.55555555555556,88.88888888888889,78.0
1288.wav,1,45.55555555555556,88.88888888888889,89.0
1289.wav,1,45.55555555555556,88.88888888888889,100.0
1290.wav,1,45.55555555555556,100.0,1.0
1291.wav,1,45.55555555555556,100.0,12.0
1292.wav,1,45.55555555555556,100.0,23.0
1293.wav,1,45.55555555555556,100.0,34.0
1294.wav,1,45.55555555555556,100.0,45.0
1295.wav,1,45.55555555555556,100.0,56.0
1296.wav,1,45.55555555555556,100.0,67.0
1297.wav,1,45.55555555555556,100.0,78.0
1298.wav,1,45.55555555555556,100.0,89.0
1299.wav,1,45.55555555555556,100.0,100.0
1300.wav,1,53.33333333333333,0.0,1.0
1301.wav,1,53.33333333333333,0.0,12.0
1302.wav,1,53.33333333333333,0.0,23.0
1303.wav,1,53.33333333333333,0.0,34.0
1304.wav,1,53.33333333333333,0.0,45.0
1305.wav,1,53.33333333333333,0.0,56.0
1306.wav,1,53.33333333333333,0.0,67.0
1307.wav,1,53.33333333333333,0.0,78.0
1308.wav,1,53.33333333333333,0.0,89.0
1309.wav,1,53.33333333333333,0.0,100.0
1310.wav,1,53.33333333333333,11.11111111111111,1.0
1311.wav,1,53.33333333333333,11.11111111111111,12.0
1312.wav,1,53.33333333333333,11.11111111111111,23.0
1313.wav,1,53.33333333333333,11.11111111111111,34.0
1314.wav,1,53.33333333333333,11.11111111111111,45.0
1315.wav,1,53.33333333333333,11.11111111111111,56.0
1316.wav,1,53.33333333333333,11.11111111111111,67.0
1317.wav,1,53.33333333333333,11.11111111111111,78.0
1318.wav,1,53.33333333333333,11.11111111111111,89.0
1319.wav,1,53.33333333333333,11.11111111111111,100.0
1320.wav,1,53.33333333333333,22.22222222222222,1.0
1321.wav,1,53.33333333333333,22.22222222222222,12.0
1322.wav,1,53.33333333333333,22.22222222222222,23.0
1323.wav,1,53.33333333333333,22.22222222222222,34.0
1324.wav,1,53.33333333333333,22.22222222222222,45.0
1325.wav,1,53.33333333333333,22.22222222222222,56.0
1326.wav,1,53.33333333333333,22.22222222222222,67.0
1327.wav,1,53.33333333333333,22.22222222222222,78.0
1328.wav,1,53.33333333333333,22.22222222222222,89.0
1329.wav,1,53.33333333333333,22.22222222222222,100.0
1330.wav,1,53.33333333333333,33.33333333333333,1.0
1331.wav,1,53.33333333333333,33.33333333333333,12.0
1332.wav,1,53.33333333333333,33.33333333333333,23.0
1333.wav,1,53.33333333333333,33.33333333333333,34.0
1334.wav,1,53.33333333333333,33.33333333333333,45.0
1335.wav,1,53.33333333333333,33.33333333333333,56.0
1336.wav,1,53.33333333333333,33.33333333333333,67.0
1337.wav,1,53.33333333333333,33.33333333333333,78.0
1338.wav,1,53.33333333333333,33.33333333333333,89.0
1339.wav,1,53.33333333333333,33.33333333333333,100.0
1340.wav,1,53.33333333333333,44.44444444444444,1.0
1341.wav,1,53.33333333333333,44.44444444444444,12.0
1342.wav,1,53.33333333333333,44.44444444444444,23.0
1343.wav,1,53.33333333333333,44.44444444444444,34.0
1344.wav,1,53.33333333333333,44.44444444444444,45.0
1345.wav,1,53.33333333333333,44.44444444444444,56.0
1346.wav,1,53.33333333333333,44.44444444444444,67.0
1347.wav,1,53.33333333333333,44.44444444444444,78.0
1348.wav,1,53.33333333333333,44.44444444444444,89.0
1349.wav,1,53.33333333333333,44.44444444444444,100.0
1350.wav,1,53.33333333333333,55.55555555555556,1.0
1351.wav,1,53.33333333333333,55.55555555555556,12.0
1352.wav,1,53.33333333333333,55.55555555555556,23.0
1353.wav,1,53.33333333333333,55.55555555555556,34.0
1354.wav,1,53.33333333333333,55.55555555555556,45.0
1355.wav,1,53.33333333333333,55.55555555555556,56.0
1356.wav,1,53.33333333333333,55.55555555555556,67.0
1357.wav,1,53.33333333333333,55.55555555555556,78.0
1358.wav,1,53.33333333333333,55.55555555555556,89.0
1359.wav,1,53.33333333333333,55.55555555555556,100.0
1360.wav,1,53.33333333333333,66.66666666666666,1.0
1361.wav,1,53.33333333333333,66.66666666666666,12.0
1362.wav,1,53.33333333333333,66.66666666666666,23.0
1363.wav,1,53.33333333333333,66.66666666666666,34.0
1364.wav,1,53.33333333333333,66.66666666666666,45.0
1365.wav,1,53.33333333333333,66.66666666666666,56.0
1366.wav,1,53.33333333333333,66.66666666666666,67.0
1367.wav,1,53.33333333333333,66.66666666666666,78.0
1368.wav,1,53.33333333333333,66.66666666666666,89.0
1369.wav,1,53.33333333333333,66.66666666666666,100.0
1370.wav,1,53.33333333333333,77.77777777777777,1.0
1371.wav,1,53.33333333333333,77.77777777777777,12.0
1372.wav,1,53.33333333333333,77.77777777777777,23.0
1373.wav,1,53.33333333333333,77.77777777777777,34.0
1374.wav,1,53.33333333333333,77.77777777777777,45.0
1375.wav,1,53.33333333333333,77.77777777777777,56.0
1376.wav,1,53.33333333333333,77.77777777777777,67.0
1377.wav,1,53.33333333333333,77.77777777777777,78.0
1378.wav,1,53.33333333333333,77.77777777777777,89.0
1379.wav,1,53.33333333333333,77.77777777777777,100.0
1380.wav,1,53.33333333333333,88.88888888888889,1.0
1381.wav,1,53.33333333333333,88.88888888888889,12.0
1382.wav,1,53.33333333333333,88.88888888888889,23.0
1383.wav,1,53.33333333333333,88.88888888888889,34.0
1384.wav,1,53.33333333333333,88.88888888888889,45.0
1385.wav,1,53.33333333333333,88.88888888888889,56.0
1386.wav,1,53.33333333333333,88.88888888888889,67.0
1387.wav,1,53.33333333333333,88.88888888888889,78.0
1388.wav,1,53.33333333333333,88.88888888888889,89.0
1389.wav,1,53.33333333333333,88.88888888888889,100.0
1390.wav,1,53.33333333333333,100.0,1.0
1391.wav,1,53.33333333333333,100.0,12.0
1392.wav,1,53.33333333333333,100.0,23.0
1393.wav,1,53.33333333333333,100.0,34.0
1394.wav,1,53.33333333333333,100.0,45.0
1395.wav,1,53.33333333333333,100.0,56.0
1396.wav,1,53.33333333333333,100.0,67.0
1397.wav,1,53.33333333333333,100.0,78.0
1398.wav,1,53.33333333333333,100.0,89.0
1399.wav,1,53.33333333333333,100.0,100.0
1400.wav,1,61.111111111111114,0.0,1.0
1401.wav,1,61.111111111111114,0.0,12.0
1402.wav,1,61.111111111111114,0.0,23.0
1403.wav,1,61.111111111111114,0.0,34.0
1404.wav,1,61.111111111111114,0.0,45.0
1405.wav,1,61.111111111111114,0.0,56.0
1406.wav,1,61.111111111111114,0.0,67.0
1407.wav,1,61.111111111111114,0.0,78.0
1408.wav,1,61.111111111111114,0.0,89.0
1409.wav,1,61.111111111111114,0.0,100.0
1410.wav,1,61.111111111111114,11.11111111111111,1.0
1411.wav,1,61.111111111111114,11.11111111111111,12.0
1412.wav,1,61.111111111111114,11.11111111111111,23.0
1413.wav,1,61.111111111111114,11.11111111111111,34.0
1414.wav,1,61.111111111111114,11.11111111111111,45.0
1415.wav,1,61.111111111111114,11.11111111111111,56.0
1416.wav,1,61.111111111111114,11.11111111111111,67.0
1417.wav,1,61.111111111111114,11.11111111111111,78.0
1418.wav,1,61.111111111111114,11.11111111111111,89.0
1419.wav,1,61.111111111111114,11.11111111111111,100.0
1420.wav,1,61.111111111111114,22.22222222222222,1.0
1421.wav,1,61.111111111111114,22.22222222222222,12.0
1422.wav,1,61.111111111111114,22.22222222222222,23.0
1423.wav,1,61.111111111111114,22.22222222222222,34.0
1424.wav,1,61.111111111111114,22.22222222222222,45.0
1425.wav,1,61.111111111111114,22.22222222222222,56.0
1426.wav,1,61.111111111111114,22.22222222222222,67.0
1427.wav,1,61.111111111111114,22.22222222222222,78.0
1428.wav,1,61.111111111111114,22.22222222222222,89.0
1429.wav,1,61.111111111111114,22.22222222222222,100.0
1430.wav,1,61.111111111111114,33.33333333333333,1.0
1431.wav,1,61.111111111111114,33.33333333333333,12.0
1432.wav,1,61.111111111111114,33.33333333333333,23.0
1433.wav,1,61.111111111111114,33.33333333333333,34.0
1434.wav,1,61.111111111111114,33.33333333333333,45.0
1435.wav,1,61.111111111111114,33.33333333333333,56.0
1436.wav,1,61.111111111111114,33.33333333333333,67.0
1437.wav,1,61.111111111111114,33.33333333333333,78.0
1438.wav,1,61.111111111111114,33.33333333333333,89.0
1439.wav,1,61.111111111111114,33.33333333333333,100.0
1440.wav,1,61.111111111111114,44.44444444444444,1.0
1441.wav,1,61.111111111111114,44.44444444444444,12.0
1442.wav,1,61.111111111111114,44.44444444444444,23.0
1443.wav,1,61.111111111111114,44.44444444444444,34.0
1444.wav,1,61.111111111111114,44.44444444444444,45.0
1445.wav,1,61.111111111111114,44.44444444444444,56.0
1446.wav,1,61.111111111111114,44.44444444444444,67.0
1447.wav,1,61.111111111111114,44.44444444444444,78.0
1448.wav,1,61.111111111111114,44.44444444444444,89.0
1449.wav,1,61.111111111111114,44.44444444444444,100.0
1450.wav,1,61.111111111111114,55.55555555555556,1.0
1451.wav,1,61.111111111111114,55.55555555555556,12.0
1452.wav,1,61.111111111111114,55.55555555555556,23.0
1453.wav,1,61.111111111111114,55.55555555555556,34.0
1454.wav,1,61.111111111111114,55.55555555555556,45.0
1455.wav,1,61.111111111111114,55.55555555555556,56.0
1456.wav,1,61.111111111111114,55.55555555555556,67.0
1457.wav,1,61.111111111111114,55.55555555555556,78.0
1458.wav,1,61.111111111111114,55.55555555555556,89.0
1459.wav,1,61.111111111111114,55.55555555555556,100.0
1460.wav,1,61.111111111111114,66.66666666666666,1.0
1461.wav,1,61.111111111111114,66.66666666666666,12.0
1462.wav,1,61.111111111111114,66.66666666666666,23.0
1463.wav,1,61.111111111111114,66.66666666666666,34.0
1464.wav,1,61.111111111111114,66.66666666666666,45.0
1465.wav,1,61.111111111111114,66.66666666666666,56.0
1466.wav,1,61.111111111111114,66.66666666666666,67.0
1467.wav,1,61.111111111111114,66.66666666666666,78.0
1468.wav,1,61.111111111111114,66.66666666666666,89.0
1469.wav,1,61.111111111111114,66.66666666666666,100.0
1470.wav,1,61.111111111111114,77.77777777777777,1.0
1471.wav,1,61.111111111111114,77.77777777777777,12.0
1472.wav,1,61.111111111111114,77.77777777777777,23.0
1473.wav,1,61.111111111111114,77.77777777777777,34.0
1474.wav,1,61.111111111111114,77.77777777777777,45.0
1475.wav,1,61.111111111111114,77.77777777777777,56.0
1476.wav,1,61.111111111111114,77.77777777777777,67.0
1477.wav,1,61.111111111111114,77.77777777777777,78.0
1478.wav,1,61.111111111111114,77.77777777777777,89.0
1479.wav,1,61.111111111111114,77.77777777777777,100.0
1480.wav,1,61.111111111111114,88.88888888888889,1.0
1481.wav,1,61.111111111111114,88.88888888888889,12.0
1482.wav,1,61.111111111111114,88.88888888888889,23.0
1483.wav,1,61.111111111111114,88.88888888888889,34.0
1484.wav,1,61.111111111111114,88.88888888888889,45.0
1485.wav,1,61.111111111111114,88.88888888888889,56.0
1486.wav,1,61.111111111111114,88.88888888888889,67.0
1487.wav,1,61.111111111111114,88.88888888888889,78.0
1488.wav,1,61.111111111111114,88.88888888888889,89.0
1489.wav,1,61.111111111111114,88.88888888888889,100.0
1490.wav,1,61.111111111111114,100.0,1.0
1491.wav,1,61.111111111111114,100.0,12.0
1492.wav,1,61.111111111111114,100.0,23.0
1493.wav,1,61.111111111111114,100.0,34.0
1494.wav,1,61.111111111111114,100.0,45.0
1495.wav,1,61.111111111111114,100.0,56.0
1496.wav,1,61.111111111111114,100.0,67.0
1497.wav,1,61.111111111111114,100.0,78.0
1498.wav,1,61.111111111111114,100.0,89.0
1499.wav,1,61.111111111111114,100.0,100.0
1500.wav,1,68.88888888888889,0.0,1.0
1501.wav,1,68.88888888888889,0.0,12.0
1502.wav,1,68.88888888888889,0.0,23.0
1503.wav,1,68.88888888888889,0.0,34.0
1504.wav,1,68.88888888888889,0.0,45.0
1505.wav,1,68.88888888888889,0.0,56.0
1506.wav,1,68.88888888888889,0.0,67.0
1507.wav,1,68.88888888888889,0.0,78.0
1508.wav,1,68.88888888888889,0.0,89.0
1509.wav,1,68.88888888888889,0.0,100.0
1510.wav,1,68.88888888888889,11.11111111111111,1.0
1511.wav,1,68.88888888888889,11.11111111111111,12.0
1512.wav,1,68.88888888888889,11.11111111111111,23.0
1513.wav,1,68.88888888888889,11.11111111111111,34.0
1514.wav,1,68.88888888888889,11.11111111111111,45.0
1515.wav,1,68.88888888888889,11.11111111111111,56.0
1516.wav,1,68.88888888888889,11.11111111111111,67.0
1517.wav,1,68.88888888888889,11.11111111111111,78.0
1518.wav,1,68.88888888888889,11.11111111111111,89.0
1519.wav,1,68.88888888888889,11.11111111111111,100.0
1520.wav,1,68.88888888888889,22.22222222222222,1.0
1521.wav,1,68.88888888888889,22.22222222222222,12.0
1522.wav,1,68.88888888888889,22.22222222222222,23.0
1523.wav,1,68.88888888888889,22.22222222222222,34.0
1524.wav,1,68.88888888888889,22.22222222222222,45.0
1525.wav,1,68.88888888888889,22.22222222222222,56.0
